Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2020,689297,251308,PONTOTOC HEALTH SERVICES,176 SOUTH MAIN,PONTOTOC,MS,38863,PONTOTOC,99925,R,CAH,9,2,10/1/2019,9/30/2020,182.02,,,4434,27,5103,25,9150,,130,19,199,25,,365,27,547,25,9150,,130,19,199,2365471,4558816,4068032,4433620,12784195,10368191,849633,23415937,14041401,48402625,62444026,,,,,,,1197952,,,9747246,-7685075,363584,,,3640481,60613,330267,1533228,4756853,1549349,9969958,,,1605478,,1416103,1416103,6662062,710985,1199325,457580,,,-2913478,-545588,,,,3049549,3049549,2503961,4158101,4158101,6662062,,,,,,,,,18739119,52058857,70797976,47187486,23610490,23152386,458104,1650462,2108566,,2108566,0.374991,1307238,6688289,97711,280602
2020,689318,452111,ATRIUM MEDICAL CENTER,2813 S. MAYHILL ROAD,DENTON,TX,76208,DENTON,19124,U,LTCH,2,5,12/1/2019,11/30/2020,71.16,,,1919,,4218,18,6588,,76,,145,18,,1919,,4218,18,6588,,76,,145,,,,,4275624,20754085,8441,24893960,19975279,51442173,71417452,,,,,,,1974208,,1660258,,,,267827,,3902293,,,,78203,,112048,,,120895,,,,4023188,1418375,,401565,125378,,318440,2263758,,6712014,,,6712014,8975772,-4952584,-4952584,4023188,,,,,,,,,19975280,100535815,120511095,96282018,24229077,25029709,-800632,618321,-182311,,-182311,,,,,
2020,689344,201312,WALDO COUNTY GENERAL HOSPITAL,118 NORTHPORT AVENUE,BELFAST,ME,4915,WALDO,99920,R,CAH,1,2,10/1/2019,9/30/2020,557.16,,,2333,950,5764,25,9150,,394,189,982,25,,1401,780,3388,21,7686,,394,189,982,1515781,26417888,17250590,17250590,49954995,55706808,5839762,84598413,23715004,115982484,139697488,,,,,,,805096,,,13623108,-6051133,1375222,97300,8391924,18844671,1014557,2670014,52559141,,13031605,32724632,,,39534609,50829896,6906650,57736546,116115826,2127302,5972777,,472750,47779,689705,9777258,3243746,3103462,,,6347208,16124466,99991360,99991360,116115826,,,,,,,,,28337723,128997304,157335027,61534647,95800380,105661803,-9861423,139880,-9721543,,-9721543,0.605583,16992585,24372933,,
2020,689363,471304,NORTH COUNTRY HOSPITAL & HEALTH CTR,189 PROUTY DRIVE,NEWPORT,VT,5855,ORLEANS,99947,R,CAH,1,2,10/1/2019,9/30/2020,335.69,,,2818,930,5679,25,9150,,625,249,1235,25,,1946,617,3294,20,7320,,625,249,1235,666744,3608174,2011785,11680959,39695970,45196664,3806182,57425691,33533072,117724813,151257885,,,,,,,21667613,,,25779840,-19261268,2631841,954483,171660,33032957,435921,2100091,19696072,25968498,2389489,24548874,,,22076145,52970110,1418243,54388353,109497455,3816276,5915728,,1127217,5487103,1678464,18024788,,15404285,,12278423,27682708,45707496,63789959,63789959,109497455,,,,,,,,,35059749,148855774,183915523,117225363,66690160,84892634,-18202474,30084696,11882222,4761767,7120455,0.379654,2780618,34601062,,
2020,689401,264033,SPRINGFIELD BEHAVIORAL HOSPITAL,2828 N NATIONAL AVE,SPRINGFIELD,MO,65803,,,NA,PH,4,4,1/1/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,689433,170075,MERCY HOSPITAL  INC.,218 E. PACK,MOUNDRIDGE,KS,67107,MCPHERSON,99917,R,STH,1,1,10/1/2019,9/30/2020,35.87,,,1177,,1529,19,6954,,132,,189,19,,452,,679,19,6954,,132,,189,14633,35042,49135,137762,1749298,1927617,83624,3645603,2092474,1699987,3792461,229606,,1749298,406317,,,2202464,,,793795,-363440,177975,32374,,2843168,35491,49619,2267374,,296177,1283277,,,721052,152531,22021,174552,3738772,81554,1518992,23671,,,,1624217,,369100,,,369100,1993317,1745455,1745455,3738772,,,631825,,,,,,2092474,1699987,3792461,1182761,2609700,3676915,-1067215,1132079,64864,,64864,0.961276,37995,146026,,
2020,689608,51336,MEE MEMORIAL HOSPITAL,300 CANAL ST.,KING CITY,CA,93930-,MONTEREY,41500,U,CAH,1,2,6/25/2020,9/30/2020,144.64,,,107,89,390,13,1274,,37,29,135,61,,93,89,290,13,1274,,37,29,135,22174,207569,95312,2594247,7606157,10990643,650884,15695803,9504722,34837696,44342418,,,,,,,-6391062,,,5135752,-9104145,-180347,26292,-1032,-9635739,,19758,91821,,-201474,-102728,,,-551093,,,,-10186832,2964301,37732,,-3282990,3200000,-149926,2769117,,,,-348375,-348375,2420742,6844952,6844952,9265694,,,,,,,,,9574848,35303509,44878357,35997794,8880563,18596800,-9716237,1404829,-8311408,,-8311408,0.353968,5704972,23176975,,
2020,689719,444023,WOODRIDGE OF WEST TENNESSEE  LLC,49 OLD HICKORY BOULEVARD,JACKSON,TN,38305,MADISON,27180,U,PH,4,4,1/1/2020,12/31/2020,53.6,,,1646,,6898,40,14640,,99,,462,40,,1646,,6898,40,14640,,99,,462,,,,,2919817,3335248,403972,5806101,12759067,,12759067,,,,,,,-8682,,,879399,-363650,,3699,-275000,235766,,,,1838081,,270452,,,1018119,,,4160530,5414415,81919,161694,,,,137373,380986,,,,1629473,1629473,2010459,3403956,3403956,5414415,,,,,,,,,12759067,,12759067,8170285,4588782,6255065,-1666283,165483,-1500800,,-1500800,,,,,
2020,689725,514011,HIGHLAND-CLARKSBURG HOSPITAL INC.,3 HOSPITAL PLAZA,CLARKSBURG,WV,26301,HARRISON,99951,R,PH,4,2,10/1/2019,9/30/2020,289.22,,,421,,6955,25,9150,,32,,213,25,,421,,6955,25,9150,,32,,213,,,,,12472390,8664421,1395288,4936572,12484743,,12484743,,,,,,,630707,,,3018737,,70776,299283,149623,4057680,300000,,46379806,28026,491697,792004,,,39318322,,890108,890108,44266110,1306556,1049647,,1507017,502391,,6754511,,29427495,,,29427495,36182006,8084104,8084104,44266110,,,,,,,,,35315924,,35315924,14705890,20610034,21136811,-526777,341331,-185446,,-185446,,,,,
2020,689728,670265,SAGECREST HOSPITAL,4201 WILLIAM D TATE AVENUE,GRAPEVINE,TX,76051,BEXAR,41700,U,STH,1,4,7/1/2020,8/31/2020,11.61,,,17,15,202,45,2790,,12,9,101,45,,17,15,202,45,2790,,12,9,101,,,,,1075128,3453890,948818,4652447,22073893,25650030,47723923,669749,,1075128,3500,,,169252,,45159,4097214,-2689128,1484917,201555,,3919731,,,,235237,,2723584,,,2669391,,5069575,5133492,11722614,997520,1957000,385251,,,6597151,12012718,,8532252,,,8532252,20544970,-8822356,-8822356,11722614,,125398,,,,,,,17412501,29005161,46417662,43033513,3384149,4529018,-1144869,4170,-1140699,40028,-1180727,0.097487,7187,,,
2020,689800,362032,AULTMAN SPECIALTY HOSPITAL,2600 - SIXTH STREET SW,CANTON,OH,44710,STARK,15940,U,LTCH,2,2,10/1/2019,9/30/2020,38.27,,,1011,109,4084,30,10980,,42,4,171,30,,1011,109,4084,30,10980,,42,4,171,,,,,2699387,3069210,,5571355,12104237,,12104237,,,,,,,3783667,,,1707398,-781633,,2997,,5275611,,,,,,,,,,,,,5275611,168176,718406,-15703,,,,870879,,,,,,870879,4404732,4404732,5275611,,,,,,,,,12104237,,12104237,6043233,6061004,5768597,292407,152785,445192,,445192,,,,,
2020,689836,111313,PUTNAM GENERAL HOSPITAL,101 LAKE OCONEE PARKWAY,EATONTON,GA,31024-,PUTNAM,99911,R,CAH,1,9,10/1/2019,9/30/2020,109.35,,,1783,32,4555,25,9150,,110,11,278,25,,479,32,1189,25,9150,,110,11,278,354732,1641096,1138952,1145270,5677325,12931400,455578,14447267,5823508,23567133,29390641,,,,,,,7537147,,,20198132,-16826251,316533,,289725,11515286,15000,231619,12003097,,,4530895,,1364245,3323121,98833,663813,762646,15601053,1034931,1906634,,1161053,,261869,4364487,,4030271,,5482502,9512773,13877260,1723793,1723793,15601053,,,,,,,,,6169581,42994539,49164120,32908097,16256023,18608725,-2352702,2766459,413757,76144,337613,0.49156,832712,2091649,10504,34222
2020,689896,74008,NATCHAUG HOSPITAL,189 STORRS ROAD,MANSFIELD CENTER,CT,06250-,TOLLAND,25540,U,PH,4,2,10/1/2019,9/30/2020,401.26,,,1838,9698,17232,57,20862,,161,929,1781,57,,1838,9698,17232,57,20862,,161,929,1781,,,,,29819692,25195799,855053,36799477,41828148,36789780,78617928,,,,,,,5061074,,,9711805,-4589155,148757,-3867,,10461201,440040,116899,15271276,2615106,4469771,,,,10455345,71717,,1792795,22709341,956163,2356231,,15468,,7241467,10569329,-2524,,,5802950,5800426,16369755,6339586,6339586,22709341,,,,,,,,,41828149,36789093,78617242,44701337,33915905,57160416,-23244511,14686700,-8557811,,-8557811,,,,,
2020,689928,421303,WILLIAMSBURG REGIONAL HOSPITAL,WILLIAMSBURG REGIONAL HOSPITAL,KINGSTREE,SC,29556,WILLIAMSBURG,99942,R,CAH,1,2,10/1/2019,9/30/2020,182.59,,,962,29,2217,25,9150,,133,5,609,25,,543,13,1217,21,7686,,133,5,609,2099038,3018045,3291173,3291173,11396571,11999107,677925,18268896,11034997,34688700,45723697,,,,,,,3744621,5685837,,9060299,-5239883,536746,348658,225120,14827087,445790,677107,5914755,124294,462428,7513911,,,5008816,7785213,,7785213,27621116,3156832,977953,,,,4932444,9067229,,6590000,,1991176,8581176,17648405,9972711,9972711,27621116,,,,,,,,,11225758,41836664,53062422,32504847,20557575,23395678,-2838103,6073703,3235600,12651,3222949,0.39955,754075,3286051,,
2020,690034,341303,FIRSTHEALTH MONTGOMERY MEMORIAL CAH,520 ALLEN STREET,TROY,NC,27371,MONTGOMERY,99934,R,CAH,1,2,10/1/2019,9/30/2020,95.82,,,573,16,997,3,1098,,34,9,180,3,,71,16,270,3,1098,,34,9,180,800490,8396836,3060952,3722232,6941947,5635293,523715,12743734,4938525,43335024,48273549,,,,,,,-7531,,,2310702,,262479,24967,,353980,21000,236806,9020838,,,9603810,,,3248049,,2050,2050,3604079,43772,431150,,,,4770,7229033,,,,,,7229033,-3624954,-3624954,3604079,,,,,,,,,5311406,43441274,48752680,36751059,12001621,12577240,-575619,825998,250379,,250379,0.26399,1279195,7462902,,
2020,690036,341318,CHOWAN HOSPITAL INC.,211 VIRGINIA AVENUE,EDENTON,NC,27932,CHOWAN,99934,R,CAH,1,2,10/1/2019,9/30/2020,261.75,,,2234,1098,5464,25,9150,,563,307,1460,25,,1763,559,3814,21,7686,,563,307,1460,2518865,7628012,5329169,5423357,15931136,30658750,1891338,45322310,37091760,85241490,122333250,,,,,,,2784141,,,20024646,-9667299,2057066,81585,278853,19810579,1335679,298849,32364533,,,18793309,,,17823599,,1981041,1981041,39615219,2017806,7093892,,,,4257282,13368980,,,,10074431,10074431,23443411,16171808,16171808,39615219,,,,,,,,,38486677,85236189,123722866,67040286,56682580,46589886,10092694,2926678,13019372,5215874,7803498,0.370482,6782514,18454718,88564,345834
2020,690037,341324,THE OUTER BANKS HOSPITAL,4800 S. CROATAN HWY,NAGS HEAD,NC,27959,DARE,99934,R,CAH,1,2,10/1/2019,9/30/2020,270.63,,,1004,682,2986,21,7686,,364,208,1059,21,,1004,358,2352,21,7686,,364,208,1059,2219515,10502071,6158691,6183221,19241334,38269271,3010645,53565480,18954373,123474228,142428601,,,,,,,11002336,35670775,,30380657,-14645030,1737832,296015,,70154091,3563303,,43629196,,,24700557,,444230,27143183,,2400000,2400000,99697274,3636398,4815871,,,,3811843,12264112,,,,208946,208946,12473058,87224216,87224216,99697274,,,,,,,,,22644463,124207559,146852022,67614688,79237334,57510605,21726729,6049355,27776084,7181482,20594602,0.376087,5338966,12119534,71119,254326
2020,690154,341315,BLADEN COUNTY HOSPITAL,HIGHWAY 701,ELIZABETHTOWN,NC,28337,BLADEN,99934,R,CAH,1,9,10/1/2019,9/30/2020,160.04,,,2162,147,4354,25,9150,,135,39,481,25,,433,131,1023,21,7686,,135,39,481,1013421,19730453,7537889,7791150,13644912,13408464,1521224,27500409,23207884,60159359,83367243,,,,,,,15745500,,,12783730,-9998027,541408,113361,,21598479,835197,,10539752,3113735,,6608473,,,11168242,,685059,685059,33451780,974205,787753,,8572,56967,18199429,23307304,,,,584495,584495,23891799,9559981,9559981,33451780,,,,,,,,,23466816,63666324,87133140,60887324,26245816,27053376,-807560,1311528,503968,,503968,0.329871,2571430,11033690,27668,174365
2020,690164,453314,TEXAS SCOTTISH RITE HOSP. FOR CRIPPL,2222 WELBORN STREET,DALLAS,TX,75219,,,NA,CH,1,2,10/1/2019,9/30/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,690202,194113,LAKE PINES HOSPITAL  LLC,3639 LOYOLA AVE,KENNER,LA,70065,JEFFERSON PARISH,35380,U,PH,4,4,1/1/2020,12/31/2020,62.1,,,1304,51,10926,36,13176,,142,9,1481,36,,1304,51,10926,36,13176,,142,9,1481,,,,,3804835,4039904,90639,7937442,20320237,,20320237,,,,,,,180193,,,1556720,-575968,,41598,-257187,945356,,,,594531,356814,,,,741809,2705999,1071693,3817265,5504430,290135,491187,,,,-138984,642338,,,,6133305,6133305,6775643,-1271213,-1271213,5504430,,,,,,,,,20320237,,20320237,13253423,7066814,7844739,-777925,113176,-664749,,-664749,,,,,
2020,690204,201300,BLUE HILL MEMORIAL HOSPITAL,PO BOX 1029,BLUE HILL,ME,04614-0823,HANCOCK,99920,R,CAH,1,2,10/1/2019,9/30/2020,197.45,,,1068,416,2554,25,9150,,136,27,287,25,,479,86,927,25,9150,,136,27,287,74684,2272040,1704018,1704018,14926805,22584173,830450,32989450,5558260,37094586,42652846,,,,,,,13165940,6961102,,9215771,-6891273,209290,14304,154367,24842158,601486,883113,12305449,2810,4677834,10830426,,,6072802,,3103031,3103031,34017991,1245475,,,28359,1533400,3249565,6056799,,1951908,,11101093,13053001,19109800,14908191,14908191,34017991,,,,,,,,,5460618,44818297,50278915,18734816,31544099,37510978,-5966879,8818188,2851309,,2851309,0.773441,5856551,6084467,,
2020,690245,501319,ARBOR HEALTH MORTON HOSPITAL,521 ADAMS,MORTON,WA,98356,LEWIS,99950,R,CAH,1,11,1/1/2020,12/31/2020,161.09,,,700,1330,2979,25,9150,,55,,150,25,,176,,509,25,9150,,55,,150,324909,558456,649147,3122505,14792381,17182466,1842188,30474098,7340999,31406005,38747004,,,,,,,17113374,,,5871116,-2586215,312750,262018,,21928647,998599,1426739,17436121,,2677876,8189868,,,8423727,,492571,492571,30844945,583616,1798286,,,773947,194689,8672371,,,,12016945,12016945,20689316,10155629,10155629,30844945,,,,,,,,,7582218,33742076,41324294,15327195,25997099,31974847,-5977748,6831295,853547,,853547,0.786489,3716907,7870759,,
2020,690280,191315,HARDTNER MEDICAL CENTER,1102 N. PINE ROAD,OLLA,LA,71465-,LA SALLE PARISH,99919,R,CAH,1,11,10/1/2019,9/30/2020,176.07,,,1728,540,2886,25,9150,,294,120,540,35,,1002,540,2047,25,9150,,294,120,540,16623,1831784,785736,785736,16334590,21688654,1541502,35759501,22803179,54460481,77263660,,,,,,,19677047,,,12623964,-7618510,620438,61953,,32031538,294226,3407161,14250578,,8962055,,,2381773,14222795,,,,46254333,11178624,1719594,,685170,,,13583388,,7302626,,,7302626,20886014,25368319,25368319,46254333,,,,,,,,,22968133,56946673,79914806,47108939,32805867,38023244,-5217377,9287604,4070227,-23892,4094119,0.462824,13171072,20322153,,
2020,690340,53038,TOTALLY KIDS REHABILITATION HOSPITAL,1720 MOUNTAIN VIEW AVE,LOMA LINDA,CA,92354,,,NA,RH,5,6,1/1/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,690412,521351,REEDSBURG AREA MEDICAL CENTER,2000 NORTH DEWEY STREET,REEDSBURG,WI,53959-,SAUK,99952,R,CAH,1,2,10/1/2019,9/30/2020,404.14,,,1408,533,3042,25,9150,,371,137,821,25,,1059,303,2122,21,7686,,371,137,821,340680,1202328,865195,6014358,35743432,46451787,4322960,63303271,15429239,101973433,117402672,,,,,,,14754897,57174,,19489440,-10756170,2325392,,1880064,27750797,26703,2239606,63177223,305594,,24896614,,,52022121,31482905,3787994,35270899,115043817,18351274,6439975,,1994104,,633197,27418550,,35229829,,1152605,36382434,63800984,51242833,51242833,115043817,,,,,,,,,20305625,118356979,138662604,69090383,69572221,83397547,-13825326,17723563,3898237,43768,3854469,0.539198,4026961,17018097,,
2020,690482,101313,MARINERS HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,FL,33070,MONROE,99910,R,CAH,1,2,10/1/2019,9/30/2020,216.26,,,714,15,1489,25,9150,,204,5,450,25,,406,15,915,21,7686,,204,5,450,3537959,11405077,6752102,6752102,18678050,36149988,3122378,53459009,16282189,178819114,195101303,,,,,,,2250,,,21395982,-12359347,,,3716728,12755613,3356991,312566,30841882,2768682,1755544,15669112,,,22113127,,,12014341,46883081,,12246344,,213916,,539947,17398837,112560,10074512,,1944723,12131795,29530632,17352449,17352449,46883081,,,,,,,,,16253470,178862449,195115919,127909142,67206777,54828040,12378737,2186527,14565264,40177,14525087,0.274006,1912846,8496163,,
2020,690493,241305,RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,MN,56431-1697,AITKIN,99924,R,CAH,1,2,10/1/2019,9/30/2020,295.82,,,1330,60,2556,25,9150,,350,42,1050,25,,1111,41,2149,21,7686,,350,42,1050,81265,1443661,741803,1748087,27729086,41960532,3862490,56336706,18308703,102775239,121083942,,,,,,,5316506,63483040,,11213193,,2560429,599044,,84703087,1610898,5334870,52992700,,,20885741,,,32172952,9651314,681932,10333246,127209285,6868098,6049607,,5494387,,15194898,33606990,,,,37692588,37692588,71299578,55909707,55909707,127209285,,,,,,,,,22589904,112736112,135326016,65852256,69473760,69679114,-205354,4948086,4742732,,4742732,0.46527,9241551,22025565,,
2020,690535,394050,ROXBURY PSYCHIATRIC HOSPITAL,601 ROXBURY ROAD,SHIPPENSBURG,PA,17257,FRANKLIN,16540,R,PH,4,4,1/1/2020,12/31/2020,114.23,,,1243,133,33624,112,40992,,77,11,1174,112,,1243,133,15440,52,19032,,77,11,1174,,,,,5539101,7582325,444660,9867854,47073115,1419963,48493078,,,,,,,-249330,,,1980975,,60613,113794,,1906052,100000,,8986521,,,1302985,,,3499971,,212862,212862,5618885,132066,760464,,,,-39554,-61246237,,,,,,-61246237,66865122,66865122,5618885,,,,,,,,,47073115,1419963,48493078,29784209,18708869,13121426,5587443,639109,6226552,,6226552,,,,,
2020,690597,301310,ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL ROAD,BERLIN,NH,03570-,COOS,99930,R,CAH,1,2,10/1/2019,9/30/2020,325.03,,,2203,136,4034,25,9150,,459,46,876,25,,1690,129,3062,25,9150,,459,46,876,831767,1098896,1371570,2919487,26581736,34707256,2694656,48131036,16737750,63697095,80434845,,,,,,,32837275,,,4584675,,870092,1085809,2582061,41959912,198192,1541138,32517068,,2026911,17835678,,,19449700,23453058,6553617,30554755,91964367,4831926,2917632,,917956,,8535085,30260843,,5344663,,28898379,34243042,64503885,27460482,27460482,91964367,,,,,,,,,18595433,70800794,89396227,38957981,50438246,61288992,-10850746,13648551,2797805,,2797805,0.598385,6371758,13235083,,
2020,690785,301312,HUGGINS HOSPITAL,240 SOUTH MAIN STREET,WOLFEBORO,NH,3894,CARROLL,99930,R,CAH,1,2,10/1/2019,9/30/2020,399.02,,,1896,105,2935,25,9150,,309,41,567,25,,909,96,1551,21,7686,,309,41,567,562031,4513749,2666851,2666851,31529109,36645826,2517802,54151663,16419292,99708111,116127403,,,,,,,41432379,,700000,5987017,,686339,211146,,50023165,1638476,6588352,61491578,,17125035,13283144,,,48512535,12371779,53627362,65999141,164534841,3253694,4365699,,639445,21670430,1813159,31742427,23955014,,,28212707,52167721,83910148,80624693,80624693,164534841,,,,,,,,,16438363,109719612,126157975,65970358,60187617,68174935,-7987318,13015090,5027772,1199031,3828741,0.466313,2445040,8647770,,
2020,690791,331302,ELIZABETHTOWN COMMUNITY HOSPITAL,75 PARK STREET,ELIZABETHTOWN,NY,12932,ESSEX,99933,R,CAH,1,2,10/1/2019,9/30/2020,268,,,2503,62,3749,25,9150,,164,1,243,25,,522,3,783,25,9150,,164,1,243,1072471,1558756,1825527,5505291,22176271,21265160,3604616,39724760,8457935,63833861,72291796,,,,,,,26679323,235782,,4234210,,649041,1543377,1713080,35054813,1251625,2763422,40121928,,12068527,,,,38350785,1314989,6600053,7915042,81320640,2198050,2685232,,795551,,3101886,18800766,14047513,,,6445630,20493143,39293909,40367936,42026731,81320640,,,,,,,,,8845961,71239154,80085115,42899059,37186056,43441431,-6255375,8491732,2236357,-6183148,8419505,0.549506,2065484,11163048,,
2020,690794,354005,RED RIVER BEHAVIORAL HEALTH SYSTEM,1451 44TH AVENUE SOUTH,GRAND FORKS,ND,58208-4354,GRAND FORKS,24220,U,PH,4,5,1/1/2020,9/12/2020,111.7,,,1824,2005,10001,70,17920,,103,133,741,70,,1824,2005,10001,70,17920,,103,133,741,,,,,3960249,6715677,1373251,13567838,37273552,,37273552,,,,,,,304889,,,2824527,-2139630,,10470,,1000256,,,,559567,51303,211446,,,584937,,6475716,6475716,8060909,9232998,128461,,,,,9361459,,,,,,9361459,-1300550,-1300550,8060909,,,,,,,,,37273552,,37273552,27840271,9433281,10675926,-1242645,561880,-680765,619786,-1300551,,,,,
2020,691048,471306,SPRINGFIELD HOSPITAL,25 RIDGEWOOD ROAD,SPRINGFIELD,VT,05156-,WINDSOR,99947,R,CAH,1,2,10/1/2019,9/30/2020,251.35,,,3114,340,4520,25,9150,,577,79,885,35,,2940,340,4270,25,9150,,577,79,885,246407,3902546,1895621,1895621,21208033,30302324,1538152,39857026,20292431,67142903,87435334,,,,,,,6299641,,,2230584,-7542488,230072,801235,,16778166,87157,1996537,14859025,948319,6009557,17367450,,,10954631,359297,,359297,28092094,7357032,2223614,,463825,,5836009,15880480,,530568,,24166026,24696594,40577074,-13427178,-12484980,28092094,,,,,,,,,20685260,72445271,93130531,59421087,33709444,51510357,-17800913,13382535,-4418378,854971,-5273349,0.455846,1463882,12913243,,
2020,691083,221303,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,1331,WORCESTER,49340,U,CAH,1,2,10/1/2019,9/30/2020,145.1,,,2656,54,3446,21,7686,,160,14,319,21,,560,54,1089,21,7686,,160,14,319,261362,2220405,1115887,1130729,8821129,23228923,713814,29201720,7179203,66528323,73707526,,,,,,,12044613,,,9479163,-5649074,330386,180724,,16822532,104490,481122,8128799,,1384335,8055328,,,5990249,1717672,11833023,13550695,36363476,2231394,870563,284518,,,10411153,13797628,,,,549170,549170,14346798,22016678,22016678,36363476,,,,,,,,,7322800,75532953,82855753,49114496,33741257,32370581,1370676,12826007,14196683,1109542,13087141,0.396184,3438634,8792380,,
2020,691106,341317,LIFEBRITE COMMUNITY HOPITAL OF STOK,1570 NC 8 & 89 HWY N,DANBURY,NC,27016,STOKES,49180,U,CAH,1,4,10/1/2019,9/30/2020,98.4,,,401,28,1697,25,9150,,44,10,146,66,,173,28,526,25,9150,,44,10,146,156324,6553692,2873481,3377969,6736863,5911174,134472,12210099,7551208,21812910,29364118,,,,,,,1145951,,,17890421,-88261859,165823,100601,8349,6204830,,,,,,1176343,,,379960,,334478,334478,6919268,897913,240035,237499,,,1147378,8244131,,,,465821,465821,8709952,-1790684,-1790684,6919268,,,,,,,,,7551208,21814956,29366164,17738688,11627476,12648037,-1020561,5804150,4783589,,4783589,0.415817,708753,2917729,,
2020,691176,231337,ST. FRANCIS HOSPITAL,3410 LUDINGTON STREET,ESCANABA,MI,49829-0787,,99923,R,CAH,1,1,10/1/2019,9/30/2020,401.4,,,995,268,3416,25,9150,,393,46,1373,25,,665,76,1964,16,5856,,393,46,1373,1530002,5940252,3398825,11762484,32872432,58708324,3759595,78870975,27672047,234838831,262510878,,,,,,,1622490,,,37603001,-28480794,1930099,22662,,14294875,3605839,885142,41925358,,,22885081,,,25811567,-192098,1576042,1383944,41490386,3176502,10040,,1751000,,163477,15194654,,,,70126316,70126316,85320970,-43830584,-43830584,41490386,,,,,,,,,28992018,242645411,271637429,197634349,74003080,91580756,-17577676,7183942,-10393734,,-10393734,0.300448,3752700,40327642,,
