Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2018,651298,451301,REAGAN MEMORIAL HOSPITAL,1300 N MAIN AVE,BIG LAKE,TX,76932-3938,REAGAN,99945,R,CAH,1,11,10/1/2017,9/30/2018,41.22,,,88,,192,7,2555,,8,,13,7,,24,,50,7,2555,,8,,13,1567734,1448743,4133848,4613033,4963586,10151481,824108,14330974,2008660,5903636,7912296,,,,,,,508132,,1344934,3158454,-2223575,77635,14902,,4606986,272181,,37516256,,,6350583,,,38387382,,467842,467842,43462210,527274,343493,234714,32290,3,10082572,11220349,,,,30884519,30884519,42104868,1357342,1357342,43462210,,,,,,,,,2011940,7177550,9189490,4316481,4873009,15115067,-10242058,9775001,-467057,,-467057,1.811228,70573,276933,,
2018,651358,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,1353 NORTH TRAVIS,LIBERTY,TX,77575,LIBERTY,26420,R,CAH,1,11,10/1/2017,9/30/2018,85.96,,,206,6,477,25,9125,,60,1,138,25,,186,6,457,25,9125,,60,1,138,789470,2849582,2122323,2124499,4609005,7247115,76546,9295753,1810392,17614934,19425326,,,,,,,3056853,,,2633104,-2121633,18370,-1046,-268619,4179293,,,56172,,,868248,,,256387,,,,4435680,589847,209471,247878,135785,,800889,1983870,,,,1105703,1105703,3089573,1346107,1346107,4435680,,,,,,,,,1658330,37725170,39383500,31192182,8191318,11856120,-3664802,4082207,417405,,417405,0.478538,27756,62548,,
2018,651543,451337,W.J. MANGOLD MEMORIAL HOSPITAL,320 MAIN,LOCKNEY,TX,79241-,FLOYD,99945,R,CAH,1,11,10/1/2017,9/30/2018,68.48,,,967,3,1498,25,9125,,143,1,293,25,,611,3,1106,25,9125,,143,1,293,385991,673233,832013,1161882,4526601,5861690,177454,10252051,3779196,10644267,14423463,,,,,,,570217,,,2361529,-1239908,338209,263043,,2373008,29025,211417,4084476,,177785,4103893,,,1316921,,200664,200664,3890593,541288,456545,,7723,,35481,1015666,,1106765,,750000,1856765,2872431,1018162,1018162,3890593,,,,,,,,,3779096,10644267,14423363,5876238,8547125,10388291,-1841166,2719629,878463,774127,104336,0.71079,813492,1559782,33680,96180
2018,651713,330154,MEMORIAL HOSPITAL FOR CANCER AND ALL,1275 YORK AVENUE,NEW YORK,NY,10065,NEW YORK,35614,U,STH,3,2,1/1/2018,12/31/2018,13855.81,318,,63803,2590,171716,498,178770,,8097,299,24139,498,,60918,2277,163252,473,169645,,8097,299,24139,,,,,1472212397,2407460356,190668418,2969483959,2376395583,5553403502,7929799085,,,,,,,1000,,,1032437000,-533423000,63678000,17032000,30590000,873820000,315067000,,3550634000,86714000,825823000,,,,3066073000,174844000,276018000,450862000,4390755000,240059000,208576000,,,,315406000,764041000,,,,1403646000,1403646000,2167687000,1789524000,2223068000,4390755000,,,,,,,,,2376395582,5553403504,7929799086,4727414822,3202384264,3879672753,-677288489,877432927,200144438,-22568562,222713000,,,,,
2018,651792,452051,ETMC SPECIALTY,1000 S BECKHAM,TYLER,TX,75711-,SMITH,46340,U,LTCH,2,2,3/1/2018,4/30/2018,31.62,,,1084,,1611,36,2196,,47,,59,36,,1084,,1611,36,2196,,47,,59,,,,,769289,1325525,15395,2759175,20057239,508579,20565818,,,769289,,,,1416964,,,2305294,,156946,148311,,4027515,,,,,,1323740,,,251410,,-2469392,-2469392,1809533,92811,268740,,,,39316,400867,,618724,,212706,831430,1232297,577236,577236,1809533,,,,,,,,,20057045,508770,20565815,17893800,2672015,2094814,577201,36,577237,,577237,,,,,
2018,651802,194078,OPTIMA SPECIALTY HOSPITAL,1131 RUE DE BELIER,LAFAYETTE,LA,70506,,20907,U,PH,4,4,1/1/2018,2/15/2018,50.14,,26,173,31,789,24,1104,6,11,7,107,24,26,173,31,789,24,1104,6,11,7,107,,,,,360016,371063,19867,632028,1458080,389786,1847866,,,,,,,-1985,,,350121,-304266,,,,43870,,,,,,,,,,,,,43870,-890,216,,,,-224831,-225505,,,,-4317198,-4317198,-4542703,4586573,4586573,43870,,,,,,,,,1458080,389826,1847906,1146974,700932,731079,-30147,132,-30015,,-30015,,,,,
2018,651956,421302,FAIRFIELD MEMORIAL HOSPITAL,102 US HWY 31 BYPASS NORTH,WINSBORO,SC,29180-0620,FAIRFIELD,17900,U,CAH,1,9,10/1/2017,9/30/2018,51.39,,,,,17,25,9125,,,,1,25,,,,3,25,9125,,,,1,571992,883580,1163387,1163387,3016471,6940097,405741,8545789,25374,12324690,12350064,,,,,,,115739,,,2509470,-1911882,172727,81617,,1105637,20685,41306,8471808,766753,5762165,4434328,,1687238,3110809,180939,1441383,1622322,5838768,3470763,94682,,1368858,255000,18859,5388161,,259098,,10545567,10804665,16192826,-10354058,-10354058,5838768,,,,,,,,,30779,12700296,12731075,6270372,6460703,9956568,-3495865,2834628,-661237,883580,-1544817,0.691963,95037,361731,,
2018,652003,224039,WHITTIER PAVILION,76 SUMMER STREET,HAVERHILL,MA,1832,ESSEX,15764,U,PH,4,4,10/1/2017,9/30/2018,165.03,,,8668,385,20249,71,25915,,741,15,2102,71,,8668,385,20249,71,25915,,741,15,2102,,,,,12408356,9146057,1015878,20049637,25637217,5244297,30881514,,,12408356,675201,,,1910211,,,3328680,-150000,,-233487,429592,-1943973,,241514,,1966415,671081,3708822,,,709336,,,,-1234637,442947,1270226,,,,700,1422207,,,,,,1422207,-2656844,-2656844,-1234637,,,,,,,,,25637729,3801438,29439167,12988125,16451042,22138274,-5687232,4131435,-1555797,61967,-1617764,,,,,
2018,652152,330387,ROCKEFELLER UNIVERSITY HOSPITAL,1230 YORK AVENUE,NEW YORK,NY,10021,,,NA,STH,2,3,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652647,143302,SHRINERS HOSPITAL FOR CHILDREN,2211 NORTH OAK PARK AVE,CHICAGO,IL,60707-3351,,,NA,CH,7,6,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652657,243303,SHRINERS HOSPITAL FOR CHILDREN,2025 EAST RIVER PARKWAY,MINNEAPOLIS,MN,55414-3604,,,NA,CH,7,6,1/1/2018,11/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652661,333301,BLYTHDALE CHILDRENS HOSPITAL,96 BRADHURST AVENUE,VALHALLA,NY,10595-1637,,,NA,CH,7,6,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652667,344031,STRATEGIC BEHAVIORAL CENTER-CHARLOTT,1715 SHARON W ROAD,CHARLOTTE,NC,28210-5663,,,NA,PH,1,3,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652674,423300,SHRINER HOSPITALS FOR CHILDREN,950 W FARIS ROAD,GREENVILLE,SC,29605-4255,,,NA,CH,1,3,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652716,360241,EDWIN SHAW REHAB  LLC,1 AKRON GENERAL AVENUE,AKRON,OH,44307,,,NA,STH,5,4,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652750,223303,THE SHRINERS HOSPITAL FOR CHILDREN,516 CAREW STREET,SPRINGFIELD,MA,1104,,,NA,CH,7,3,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652751,223304,THE SHRINERS HOSPITAL FOR CHILDREN,51 BLOSSOM STREET,BOSTON,MA,2114,,,NA,CH,7,3,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652864,104057,SPRINGBROOK HOSPITAL,7007 GROVE ROAD,BROOKSVILLE,FL,34609,HERNANDO,45300,U,PH,4,4,10/1/2017,9/30/2018,183.79,,,10423,,25416,66,24090,,734,,3080,66,,10423,,25416,66,24090,,734,,3080,,,,,7755693,10759655,11178,12767206,38062504,2821335,40883839,,,7755693,,,,-32204,,,2143993,,,118632,,2230421,,,,,,613988,,,218266,,688556,688556,3137243,1401273,502073,,,,768858,2672204,,,,6266393,6266393,8938597,-5801354,-5801354,3137243,,,,,,,,,43727999,2821335,46549334,31965160,14584174,18515348,-3931174,8796,-3922378,,-3922378,,,,,
2018,652891,330409,BURDETT CARE CENTER,2215 BURDETT AVE STE 200,TROY,NY,12180-2466,,,NA,STH,2,6,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652892,334064,SAGAMORE CHILDRENS PSYCH CTR,197 HALF HOLLOW ROAD,DIX HILLS,NY,11746-5861,,,NA,PH,7,6,4/1/2018,3/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652893,334065,WESTERN NY CHILDRENS PSYCH CTR,1010 EAST AND WEST RD,WEST SENECA,NY,14224-3602,,,NA,PH,7,6,4/1/2018,3/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,652894,334066,ROCKLAND CHILDRENS PYSCH CTR,2 FIRST AVENUE,ORANGEBURG,NY,10962-1106,,,NA,PH,7,6,4/1/2018,3/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,654198,104070,PORT ST LUCIE HOSPITAL,2550 SE WALTON ROAD,PORT ST. LUCIE,FL,34952,ST. LUCIE,38940,U,PH,4,4,1/1/2018,12/31/2018,149.69,,,15430,,22162,75,27450,,850,,1318,75,,15430,,22162,75,27450,,850,,1318,,,,,7502943,5435786,110852,10280265,33193504,2012175,35205679,,,7502943,,,,,,,2856701,,,,35298,2891999,,,,,,2188600,,,582445,,8702291,8702291,12176735,1075685,544637,,,,676687,2297009,,,,3072419,3072419,5369428,6807307,6807307,12176735,,,,,,,,,36008274,2012175,38020449,22126198,15894251,12938729,2955522,4866,2960388,,2960388,,,,,
2018,654632,404007,HOSPITAL PSIQUIATRICO CABO ROJO,CALLE MUNOZ RIVERA 108,CABO ROJO,PR,623,,41900,U,PH,4,4,1/1/2018,12/31/2018,99.77,,,843,,6096,43,15695,,134,,1167,43,,843,,6096,43,15695,,134,,1167,,,-22902,-22902,2715865,5486426,281725,5703941,2444201,7793839,10238040,,,,,,,896041,,,1335923,-65334,60377,220920,,2751102,160000,47865,2666930,786078,456075,1326647,,,2534341,,49888,49888,5335331,242732,164582,,31180,,426093,864587,,204136,,,204136,1068723,4266608,4266608,5335331,,,,,,,,,2444201,7793839,10238040,1340235,8897805,8202291,695514,142491,838005,,838005,0.557132,,,,
2018,654748,330354,ROSWELL PARK CANCER INSTITUTE,666 CARLTON STREET,BUFFALO,NY,14263,ERIE,15380,U,STH,3,10,4/1/2018,3/31/2019,3199,60.66,,10258,795,40867,133,48545,,1319,59,5307,133,,9651,680,37719,117,42705,,1319,59,5307,,,,,320550422,602306945,34785872,514135379,494474296,1128147441,1622621737,,,,,,,210390466,25939705,,131442492,,11138549,11886203,2084218,392881633,4444000,,645890000,,255511000,,,,314948000,8738637,359778714,368517351,1076346984,34445435,,,15334729,,105339197,155119361,,143313439,,613366692,756680131,911799492,164547492,164547492,1076346984,,,,,,,,,491710011,1130911722,1622621733,1029408125,593213608,848733879,-255520271,239936821,-15583450,2729586,-18313036,,,,,
2018,654822,14013,LAUREL OAKS BEHAVIORAL HEALTH CTR,700 EAST COTTONWOOD RD,DOTHAN,AL,36301-3644,,,NA,PH,4,4,7/1/2018,6/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,655608,451353,CRANE COUNTY HOSPITAL DISTRICT,1310 SOUTH ALFORD,CRANE,TX,79731-,CRANE,99945,R,CAH,1,8,10/1/2017,9/30/2018,45.74,,,447,,674,25,9125,,49,,70,25,,182,,231,25,9125,,49,,70,431073,62543,467595,1329846,3366523,4472133,452813,7192618,1463404,6775533,8238937,,,,,,,21645839,1501032,,1304256,-759989,255248,113904,,24573960,174930,66979,6184991,,1479245,2716141,,,3952641,,,,28526601,177383,631637,103712,,,14370136,15282868,,,,18642,18642,15301510,13225091,13225091,28526601,,,,,,,,,1494184,7553726,9047910,2494252,6553658,7838656,-1284998,3720732,2435734,1381,2434353,0.873003,41021,1027864,13454,22220
2018,655756,72003,GAYLORD HOSPITAL,400 GAYLORD FARMS,WALLINGFORD,CT,6492,NEW HAVEN,35300,U,LTCH,2,2,10/1/2017,9/30/2018,636.51,,,14135,3882,40159,137,50005,,519,129,1457,137,,14135,3882,40159,137,50005,,519,129,1457,,,,,44018117,34655907,3710911,72449656,156980215,28048862,185029077,,,,,,,17153342,,,19567528,-9961014,,,2377501,29137357,113938,1893967,55152544,5225671,,38918843,,,30161495,31325615,558480,35116663,94415515,2271627,4673888,,,,247542,7195029,17880873,,,12978753,30859626,38054655,56360860,56360860,94415515,,,,,,,,,161121099,30698981,191820080,112945170,78874910,78674024,200886,3439872,3640758,502000,3138758,,,,,
2018,655813,373300,J D MCCARTY HANDICAPPED CTR,2002 E ROBINSON ST,NORMAN,OK,73071,,,NA,CH,9,2,7/1/2018,6/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,656430,100079,UNIVERSITY OF MIAMI HOSP & CLINICS,1475 N.W. 12TH AVENUE,MIAMI,FL,33136-,MIAMI-DADE,33124,U,STH,3,2,6/1/2018,5/31/2019,4238.71,187.83,,29066,3291,110826,524,191260,,4792,379,18851,524,,24377,2994,93198,453,165345,,4792,379,18851,,,,,280144010,1230406098,34415792,1247330918,2276300993,5263559582,7539860575,,,,,,,20600,,,1006221620,-687281887,28442102,,48799479,396201914,29740828,,456733104,,,274753525,,,331983087,6999759,59334023,66333782,794518783,75431286,,30090764,12769860,,6703145,124995055,,364190683,,31680530,395871213,520866268,273652515,273652515,794518783,,,,,,,,,2284689965,5287785379,7572475344,5934309752,1638165592,1510550108,127615484,44200334,171815818,,171815818,,,,,
2018,657970,404008,INSPIRA,CALLE  GUADALUPE FINAL 184,PONCE,PR,763,PONCE,38660,U,PH,4,4,1/1/2018,12/31/2018,22.09,,,473,,6466,30,10950,,78,,1163,30,,473,,6466,30,10950,,78,,1163,,,,,904880,2710418,46370,3336302,3766522,,3766522,163906,,904880,,,,-86870,,,2912821,,,,453162,3279113,,,,362104,249627,196025,,,330651,,,64557,3674321,934141,,,,,5650924,6585065,,,,,,6585065,-2910744,-2910744,3674321,,,,,,,,,3766522,,3766522,458295,3308227,3615298,-307071,,-307071,,-307071,,,,,
2018,658357,271344,SIDNEY HEALTH CENTER,216 14TH AVENUE S.W.,SIDNEY,MT,59270,RICHLAND,99927,R,CAH,1,2,7/1/2018,6/30/2019,291.18,,,2589,826,4989,25,9125,,471,315,1301,118,,1657,730,3559,25,9125,,471,315,1301,513496,1545238,1383040,1384083,27080593,43252189,3346237,46959938,24132859,59318120,83450979,,,,,,,14504130,,,19430224,-9785000,1918782,745582,19290,28630856,198261,1177858,47573196,,2070461,24782703,,,25422275,21413849,1956243,23370092,77423223,3391605,2540294,972560,1869835,,2175691,10949985,21518000,1938792,,771677,24228469,35178454,42244769,42244769,77423223,,,,,,,,,24867419,86215625,111083044,41941081,69141963,70332782,-1190819,4775242,3584423,136570,3447853,0.562725,5116551,10208237,180728,227564
2018,658933,144039,GARFIELD PARK HOSPITAL  LLC,520 NORTH RIDGEWAY AVE,CHICAGO,IL,60624,,,NA,PH,4,4,7/1/2018,6/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,658982,152027,VIBRA HOSP FORT WAYNE,2200 RANDALLIA DRIVE,FORT WAYNE,IN,46805-4638,ALLEN,23060,U,LTCH,2,6,11/1/2017,10/31/2018,93.71,,,3239,,7166,48,17520,,173,,309,48,,3239,,7166,48,17520,,173,,309,,,,,5569788,8062874,75713,12413899,28554863,,28554863,,,5569788,,,,14207,,,1479577,,145733,268138,207962,2115617,,6534,,9850,3165,414790,,,206868,,481574,481574,2804059,721405,411035,-129011,,,113545,4385957,,,,735979,735979,5121936,-2317877,-2317877,2804059,,,,,,,,,28554862,,28554862,17936266,10618596,13632662,-3014066,22676,-2991390,21578,-3012968,,,,,
2018,658990,181302,JAMES B HAGGIN MEMORIAL HOSPITAL,464 LINDEN AVENUE,HARRODSBURG,KY,40330,MERCER,99918,R,CAH,1,2,10/1/2017,9/30/2018,175.41,,,1933,25,2958,25,9125,,239,3,391,25,,758,11,1272,21,7665,,239,3,391,24294,1429108,584807,2521438,11951046,11967325,935439,18391358,9351191,37300721,46651912,,,,,,,822777,,,14286195,-9836658,964456,225029,,7872425,627852,255513,22118881,126180,,14791713,,,13009487,,87467,87467,20969379,2498896,1579952,15424947,1322134,,1120832,21946761,,9467645,,,9467645,31414406,-10445027,-10445027,20969379,,,,,,,,,8680037,48353221,57033258,35931656,21101602,23918371,-2816769,2975902,159133,,159133,0.394225,937778,7291290,,
2018,659030,111305,MILLER COUNTY HOSPITAL,209 N CUTHBERT ST,COLQUITT,GA,39837,MILLER,99911,R,CAH,1,9,7/1/2018,6/30/2019,244.09,,,5264,392,7683,25,9125,,102,88,301,156,,384,392,1169,25,9125,,102,88,301,141806,2051256,1107288,3687591,21935673,20982371,1191339,41312092,35246654,23424347,58671001,,,,,,,6938279,131091,,9484712,-5020000,843645,269272,419000,16192970,1076988,554873,30018282,,,8379236,,1780129,27146620,288016,,288016,43627606,1727738,2825652,,363132,,305570,5222092,,7056841,,,7056841,12278933,31348673,31348673,43627606,,,,,,,,,40109747,27947750,68057497,16491937,51565560,47323120,4242440,3409834,7652274,115613,7536661,0.704131,2680064,8383727,9846,39152
2018,659031,132001,NORTHERN IDAHO ADVANCED CARE HOSPITA,600 NORTH CECIL,POST FALLS,ID,83854,KOOTENAI,17660,U,LTCH,2,4,10/1/2017,9/30/2018,121.33,,,6787,403,10536,40,14600,,265,15,383,40,,6787,403,10536,40,14600,,265,15,383,,,,,7331074,9652520,646292,14388358,32456568,8995,32465563,,,,,,,10642,,,6588386,-3557613,150574,24714,,3216703,1442645,769801,6243307,9124,777193,5854342,,,6513761,,259033713,259033713,268764177,469982,526715,132478,,,249933971,251063146,,18455801,,39531,18495332,269558478,-794301,-794301,268764177,,,,,,,,,32456168,8995,32465163,17725292,14739871,16983594,-2243723,698675,-1545048,,-1545048,,,,,
2018,659053,370239,SAYRE COMMUNITY HOSPITAL,911 HOSPITAL DR,SAYRE,OK,73662,,,NA,STH,9,6,3/21/2018,6/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,659092,171328,GREAT PLAINS OF OTTAWA COUNTY  INC,215 EAST EIGHTH,MINNEAPOLIS,KS,67467-,OTTAWA,99917,R,CAH,1,9,10/1/2017,9/30/2018,59.07,,,1252,,4680,25,9125,,108,,123,35,,360,,414,25,9125,,108,,123,892,67298,48172,305262,2860344,3748913,420191,6284357,3448614,2182673,5631287,,,,,,,486017,,,640547,,85515,44418,,1256497,19000,562503,7901303,,991466,1739541,,,5615008,1070195,58911,1129106,8000611,46105,462061,63656,,,49924,621746,,92234,,,92234,713980,7286631,7286631,8000611,,,,,,,,,3449745,2181543,5631288,-151477,5782765,6609257,-826492,131786,-694706,,-694706,1.115972,270391,498856,,
2018,659237,112015,SOUTHERN CRESCENT HOSPITAL,11 UPPER RIVERDALE RD SW 6TH FLOOR,RIVERDALE,GA,30274,CLAYTON,12060,U,LTCH,2,4,7/1/2018,9/30/2018,85,,,737,300,1365,30,2760,,20,9,42,30,,737,300,1365,30,2760,,20,9,42,,,,,782535,1042925,26462,1772825,4148111,,4148111,,,782535,,,,737479,,,1468395,,3261,64056,,2273191,,,,,,2048102,,,267474,,,,2540665,1030159,,,,,,1030159,,816777,,,816777,1846936,693729,693729,2540665,,,,,,,,,4162198,,4162198,2780454,1381744,1825460,-443716,,-443716,,-443716,,,,,
2018,659269,152028,VIBRA HOSPITAL OF NORTHWEST INDIANA,9509 GEORGIA STREET,CROWN POINT,IN,46307-6518,LAKE,23844,U,LTCH,2,6,11/1/2017,10/31/2018,107.35,,,7695,,10802,40,14600,,319,,417,40,,7695,,10802,40,14600,,319,,417,,,,,7188646,9905978,101185,17130340,70792668,79260,70871928,,,7188646,,,,-76068,,,3442182,,170340,807707,197286,4541447,,95393,,15506,2906,,630614,,364006,,8544042,8544042,13449495,881326,605952,-206560,,,218877,-286478,,,,1400584,1400584,1114106,12335389,12335389,13449495,,,,,,,,,71212823,,71212823,54400446,16812377,17094624,-282247,33833,-248414,23624,-272038,,,,,
2018,659292,234035,WALTER REUTHER PSYCHIATRIC HOSPITAL,30901 PALMER ROAD,WESTLAND,MI,48186,,19820,U,PH,4,10,10/1/2017,9/30/2018,359,,,1081,4922,61151,180,65700,,15,16,98,180,,1081,4922,61151,180,65700,,15,16,98,,,,,24299885,29560535,380572,57326194,50113480,7722,50121202,,,25163949,,,,200,,,,,,,,200,168841,,24837262,,,,,,10221464,,,,10221664,,,,,,,,,,,,,,10221664,10221664,10221664,,,,,,,,,,,,,,53860420,-53860420,53860420,,,,,,,,
2018,659403,43301,ARKANSAS CHILDRENS NORTHWEST INC,2601 GENE GEORGE  BLVD,SPRINGDALE,AR,72762,,,NA,CH,1,1,4/10/2018,6/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,659430,364045,POMEGRANATE,765 PIERCE DR,COLUMBUS,OH,43223,,,NA,PH,9,5,7/1/2018,6/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,659465,103303,SHRINERS HOSPITAL FOR CHILDREN TAMPA,12505 USF PINE DRIVE,TAMPA,FL,33612,,,NA,CH,9,2,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,659466,400134,SAN JORGE CHILDRENS HOSPITAL,258 SAN JORGE STREET,SAN JUAN,PR,912,,,NA,STH,1,1,1/1/2018,12/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
